Uni,Caseload,Uni_Rate,Labour_Market_Region,Education_level,Year
1,19,39.23,MACEDON RANGES,EDU_LVL_YR_10_13,2013
1,8,16.52,MACEDON RANGES,EDU_LVL_YR_10_13,2013
1,2,10.43,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2013
1,5,26.08,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2013
1,2,10.43,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2013
1,1,5.22,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2013
1,3,15.65,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2013
1,6,31.3,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2013
1,7,5.62,MANNINGHAM,EDU_LVL_YR_10_13,2013
1,16,12.85,MANNINGHAM,EDU_LVL_YR_10_13,2013
1,6,4.82,MANNINGHAM,EDU_LVL_YR_10_13,2013
1,28,22.49,MANNINGHAM,EDU_LVL_YR_10_13,2013
1,14,11.24,MANNINGHAM,EDU_LVL_YR_10_13,2013
1,13,14.49,MARIBYRNONG,EDU_LVL_YR_10_13,2013
1,14,15.61,MARIBYRNONG,EDU_LVL_YR_10_13,2013
1,3,3.34,MARIBYRNONG,EDU_LVL_YR_10_13,2013
1,2,2.23,MARIBYRNONG,EDU_LVL_YR_10_13,2013
1,21,23.41,MARIBYRNONG,EDU_LVL_YR_10_13,2013
1,20,22.3,MARIBYRNONG,EDU_LVL_YR_10_13,2013
1,24,20.6,MAROONDAH,EDU_LVL_YR_10_13,2013
1,21,18.03,MAROONDAH,EDU_LVL_YR_10_13,2013
1,12,10.3,MAROONDAH,EDU_LVL_YR_10_13,2013
1,12,10.3,MAROONDAH,EDU_LVL_YR_10_13,2013
1,33,28.33,MAROONDAH,EDU_LVL_YR_10_13,2013
1,28,24.04,MAROONDAH,EDU_LVL_YR_10_13,2013
1,46,28.75,MELBOURNE,EDU_LVL_YR_10_13,2013
1,34,21.25,MELBOURNE,EDU_LVL_YR_10_13,2013
1,12,7.5,MELBOURNE,EDU_LVL_YR_10_13,2013
1,28,17.5,MELBOURNE,EDU_LVL_YR_10_13,2013
1,65,40.63,MELBOURNE,EDU_LVL_YR_10_13,2013
1,109,68.13,MELBOURNE,EDU_LVL_YR_10_13,2013
1,27,18.13,MELTON,EDU_LVL_YR_10_13,2013
1,7,4.7,MELTON,EDU_LVL_YR_10_13,2013
1,24,16.12,MELTON,EDU_LVL_YR_10_13,2013
1,12,8.06,MELTON,EDU_LVL_YR_10_13,2013
1,82,55.07,MELTON,EDU_LVL_YR_10_13,2013
1,38,25.52,MELTON,EDU_LVL_YR_10_13,2013
1,15,27.24,MILDURA,EDU_LVL_YR_10_13,2013
1,10,18.16,MILDURA,EDU_LVL_YR_10_13,2013
1,12,21.79,MILDURA,EDU_LVL_YR_10_13,2013
1,6,10.9,MILDURA,EDU_LVL_YR_10_13,2013
1,31,56.29,MILDURA,EDU_LVL_YR_10_13,2013
1,16,29.05,MILDURA,EDU_LVL_YR_10_13,2013
1,13,30.38,MITCHELL,EDU_LVL_YR_10_13,2013
1,10,23.37,MITCHELL,EDU_LVL_YR_10_13,2013
1,10,23.37,MITCHELL,EDU_LVL_YR_10_13,2013
1,9,21.03,MITCHELL,EDU_LVL_YR_10_13,2013
1,35,81.79,MITCHELL,EDU_LVL_YR_10_13,2013
1,27,63.09,MITCHELL,EDU_LVL_YR_10_13,2013
1,1,9.56,STRATHBOGIE,EDU_LVL_YR_10_13,2013
1,1,9.56,STRATHBOGIE,EDU_LVL_YR_10_13,2013
1,3,28.69,STRATHBOGIE,EDU_LVL_YR_10_13,2013
1,1,9.56,STRATHBOGIE,EDU_LVL_YR_10_13,2013
1,6,57.39,STRATHBOGIE,EDU_LVL_YR_10_13,2013
1,1,9.56,STRATHBOGIE,EDU_LVL_YR_10_13,2013
1,13,6.61,MONASH,EDU_LVL_YR_10_13,2013
1,28,14.23,MONASH,EDU_LVL_YR_10_13,2013
1,8,4.07,MONASH,EDU_LVL_YR_10_13,2013
1,10,5.08,MONASH,EDU_LVL_YR_10_13,2013
1,37,18.8,MONASH,EDU_LVL_YR_10_13,2013
1,29,14.74,MONASH,EDU_LVL_YR_10_13,2013
1,14,11.16,MOONEE VALLEY,EDU_LVL_YR_10_13,2013
1,18,14.35,MOONEE VALLEY,EDU_LVL_YR_10_13,2013
1,5,3.99,MOONEE VALLEY,EDU_LVL_YR_10_13,2013
1,6,4.78,MOONEE VALLEY,EDU_LVL_YR_10_13,2013
1,28,22.32,MOONEE VALLEY,EDU_LVL_YR_10_13,2013
1,42,33.49,MOONEE VALLEY,EDU_LVL_YR_10_13,2013
1,2,8.9,GOLDEN PLAINS,EDU_LVL_YR_10_13,2013
1,1,4.45,GOLDEN PLAINS,EDU_LVL_YR_10_13,2013
1,3,13.35,GOLDEN PLAINS,EDU_LVL_YR_10_13,2013
1,2,8.9,GOLDEN PLAINS,EDU_LVL_YR_10_13,2013
1,1,6.38,HEPBURN,EDU_LVL_YR_10_13,2013
1,8,51.06,HEPBURN,EDU_LVL_YR_10_13,2013
1,5,31.91,HEPBURN,EDU_LVL_YR_10_13,2013
1,5,14.96,MOORABOOL,EDU_LVL_YR_10_13,2013
1,1,2.99,MOORABOOL,EDU_LVL_YR_10_13,2013
1,7,20.95,MOORABOOL,EDU_LVL_YR_10_13,2013
1,16,47.88,MOORABOOL,EDU_LVL_YR_10_13,2013
1,10,29.92,MOORABOOL,EDU_LVL_YR_10_13,2013
1,28,15.86,MORELAND,EDU_LVL_YR_10_13,2013
1,22,12.46,MORELAND,EDU_LVL_YR_10_13,2013
1,9,5.1,MORELAND,EDU_LVL_YR_10_13,2013
1,9,5.1,MORELAND,EDU_LVL_YR_10_13,2013
1,55,31.15,MORELAND,EDU_LVL_YR_10_13,2013
1,31,17.55,MORELAND,EDU_LVL_YR_10_13,2013
1,18,11.03,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2013
1,14,8.58,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2013
1,2,1.23,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2013
1,4,2.45,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2013
1,46,28.19,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2013
1,32,19.61,MORNINGTON PENINSULA,EDU_LVL_YR_10_13,2013
1,3,4.64,NILLUMBIK,EDU_LVL_YR_10_13,2013
1,11,17,NILLUMBIK,EDU_LVL_YR_10_13,2013
1,1,1.55,NILLUMBIK,EDU_LVL_YR_10_13,2013
1,3,4.64,NILLUMBIK,EDU_LVL_YR_10_13,2013
1,12,18.54,NILLUMBIK,EDU_LVL_YR_10_13,2013
1,5,7.73,NILLUMBIK,EDU_LVL_YR_10_13,2013
1,2,17.06,ARARAT,EDU_LVL_YR_10_13,2013
1,2,17.06,ARARAT,EDU_LVL_YR_10_13,2013
1,4,34.12,ARARAT,EDU_LVL_YR_10_13,2013
1,2,17.06,ARARAT,EDU_LVL_YR_10_13,2013
1,5,42.65,ARARAT,EDU_LVL_YR_10_13,2013
1,7,60.88,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,14,121.76,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,4,34.79,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,3,26.09,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,11,95.67,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,7,60.88,NORTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,3,44.96,YARRIAMBIACK,EDU_LVL_YR_10_13,2013
1,8,119.89,YARRIAMBIACK,EDU_LVL_YR_10_13,2013
1,2,29.97,YARRIAMBIACK,EDU_LVL_YR_10_13,2013
1,2,29.97,YARRIAMBIACK,EDU_LVL_YR_10_13,2013
1,2,29.97,YARRIAMBIACK,EDU_LVL_YR_10_13,2013
1,19,17.21,PORT PHILLIP,EDU_LVL_YR_10_13,2013
1,15,13.59,PORT PHILLIP,EDU_LVL_YR_10_13,2013
1,10,9.06,PORT PHILLIP,EDU_LVL_YR_10_13,2013
1,13,11.78,PORT PHILLIP,EDU_LVL_YR_10_13,2013
1,24,21.74,PORT PHILLIP,EDU_LVL_YR_10_13,2013
1,18,16.3,PORT PHILLIP,EDU_LVL_YR_10_13,2013
1,1,5.09,GLENELG,EDU_LVL_YR_10_13,2013
1,2,10.18,GLENELG,EDU_LVL_YR_10_13,2013
1,2,10.18,GLENELG,EDU_LVL_YR_10_13,2013
1,2,10.18,GLENELG,EDU_LVL_YR_10_13,2013
1,6,30.54,GLENELG,EDU_LVL_YR_10_13,2013
1,7,35.63,GLENELG,EDU_LVL_YR_10_13,2013
1,3,18.69,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,2,12.46,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,3,18.69,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,1,6.23,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,9,56.07,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,3,18.69,SOUTHERN GRAMPIANS,EDU_LVL_YR_10_13,2013
1,14,12.27,STONNINGTON,EDU_LVL_YR_10_13,2013
1,21,18.4,STONNINGTON,EDU_LVL_YR_10_13,2013
1,2,1.75,STONNINGTON,EDU_LVL_YR_10_13,2013
1,7,6.13,STONNINGTON,EDU_LVL_YR_10_13,2013
1,19,16.65,STONNINGTON,EDU_LVL_YR_10_13,2013
1,26,22.78,STONNINGTON,EDU_LVL_YR_10_13,2013
1,3,14,COLAC OTWAY,EDU_LVL_YR_10_13,2013
1,5,23.33,COLAC OTWAY,EDU_LVL_YR_10_13,2013
1,2,9.33,COLAC OTWAY,EDU_LVL_YR_10_13,2013
1,1,4.67,COLAC OTWAY,EDU_LVL_YR_10_13,2013
1,8,37.32,COLAC OTWAY,EDU_LVL_YR_10_13,2013
1,12,55.98,COLAC OTWAY,EDU_LVL_YR_10_13,2013
1,2,6.38,SURF COAST,EDU_LVL_YR_10_13,2013
1,3,9.58,SURF COAST,EDU_LVL_YR_10_13,2013
1,3,9.58,SURF COAST,EDU_LVL_YR_10_13,2013
1,5,15.96,SURF COAST,EDU_LVL_YR_10_13,2013
1,5,15.96,SURF COAST,EDU_LVL_YR_10_13,2013
1,1,16.26,BULOKE,EDU_LVL_YR_10_13,2013
1,1,16.26,BULOKE,EDU_LVL_YR_10_13,2013
1,2,18.93,GANNAWARRA,EDU_LVL_YR_10_13,2013
1,4,37.87,GANNAWARRA,EDU_LVL_YR_10_13,2013
1,2,18.93,GANNAWARRA,EDU_LVL_YR_10_13,2013
1,6,56.8,GANNAWARRA,EDU_LVL_YR_10_13,2013
1,1,9.47,GANNAWARRA,EDU_LVL_YR_10_13,2013
1,1,4.8,SWAN HILL,EDU_LVL_YR_10_13,2013
1,6,28.78,SWAN HILL,EDU_LVL_YR_10_13,2013
1,5,23.98,SWAN HILL,EDU_LVL_YR_10_13,2013
1,16,76.74,SWAN HILL,EDU_LVL_YR_10_13,2013
1,15,71.95,SWAN HILL,EDU_LVL_YR_10_13,2013
1,2,15.98,ALPINE,EDU_LVL_YR_10_13,2013
1,4,31.96,ALPINE,EDU_LVL_YR_10_13,2013
1,4,13.58,MOIRA,EDU_LVL_YR_10_13,2013
1,3,10.18,MOIRA,EDU_LVL_YR_10_13,2013
1,3,10.18,MOIRA,EDU_LVL_YR_10_13,2013
1,1,3.39,MOIRA,EDU_LVL_YR_10_13,2013
1,19,64.48,MOIRA,EDU_LVL_YR_10_13,2013
1,6,20.36,MOIRA,EDU_LVL_YR_10_13,2013
1,9,31.22,WANGARATTA,EDU_LVL_YR_10_13,2013
1,10,34.69,WANGARATTA,EDU_LVL_YR_10_13,2013
1,1,3.47,WANGARATTA,EDU_LVL_YR_10_13,2013
1,8,27.75,WANGARATTA,EDU_LVL_YR_10_13,2013
1,9,31.22,WANGARATTA,EDU_LVL_YR_10_13,2013
1,10,34.69,WANGARATTA,EDU_LVL_YR_10_13,2013
1,1,6.22,CORANGAMITE,EDU_LVL_YR_10_13,2013
1,1,6.22,CORANGAMITE,EDU_LVL_YR_10_13,2013
1,1,6.22,CORANGAMITE,EDU_LVL_YR_10_13,2013
1,4,24.87,CORANGAMITE,EDU_LVL_YR_10_13,2013
1,4,24.87,CORANGAMITE,EDU_LVL_YR_10_13,2013
1,1,5.97,MOYNE,EDU_LVL_YR_10_13,2013
1,3,17.92,MOYNE,EDU_LVL_YR_10_13,2013
1,1,5.97,MOYNE,EDU_LVL_YR_10_13,2013
1,2,11.95,MOYNE,EDU_LVL_YR_10_13,2013
1,4,23.89,MOYNE,EDU_LVL_YR_10_13,2013
1,4,11.58,WARRNAMBOOL,EDU_LVL_YR_10_13,2013
1,7,20.26,WARRNAMBOOL,EDU_LVL_YR_10_13,2013
1,4,11.58,WARRNAMBOOL,EDU_LVL_YR_10_13,2013
1,3,8.68,WARRNAMBOOL,EDU_LVL_YR_10_13,2013
1,17,49.2,WARRNAMBOOL,EDU_LVL_YR_10_13,2013
1,13,37.62,WARRNAMBOOL,EDU_LVL_YR_10_13,2013
1,12,27.43,WELLINGTON,EDU_LVL_YR_10_13,2013
1,12,27.43,WELLINGTON,EDU_LVL_YR_10_13,2013
1,5,11.43,WELLINGTON,EDU_LVL_YR_10_13,2013
1,5,11.43,WELLINGTON,EDU_LVL_YR_10_13,2013
1,4,9.14,WELLINGTON,EDU_LVL_YR_10_13,2013
1,4,9.14,WELLINGTON,EDU_LVL_YR_10_13,2013
1,3,6.86,WELLINGTON,EDU_LVL_YR_10_13,2013
1,3,6.86,WELLINGTON,EDU_LVL_YR_10_13,2013
1,16,36.57,WELLINGTON,EDU_LVL_YR_10_13,2013
1,16,36.57,WELLINGTON,EDU_LVL_YR_10_13,2013
1,30,68.58,WELLINGTON,EDU_LVL_YR_10_13,2013
1,30,68.58,WELLINGTON,EDU_LVL_YR_10_13,2013
1,23,13.26,WHITEHORSE,EDU_LVL_YR_10_13,2013
1,15,8.64,WHITEHORSE,EDU_LVL_YR_10_13,2013
1,9,5.19,WHITEHORSE,EDU_LVL_YR_10_13,2013
1,5,2.88,WHITEHORSE,EDU_LVL_YR_10_13,2013
1,24,13.83,WHITEHORSE,EDU_LVL_YR_10_13,2013
1,31,17.87,WHITEHORSE,EDU_LVL_YR_10_13,2013
1,44,20.33,WHITTLESEA,EDU_LVL_YR_10_13,2013
1,36,16.63,WHITTLESEA,EDU_LVL_YR_10_13,2013
1,25,11.55,WHITTLESEA,EDU_LVL_YR_10_13,2013
1,22,10.16,WHITTLESEA,EDU_LVL_YR_10_13,2013
1,117,54.06,WHITTLESEA,EDU_LVL_YR_10_13,2013
1,65,30.03,WHITTLESEA,EDU_LVL_YR_10_13,2013
1,1,6.17,INDIGO,EDU_LVL_YR_10_13,2013
1,2,12.33,INDIGO,EDU_LVL_YR_10_13,2013
1,1,6.17,INDIGO,EDU_LVL_YR_10_13,2013
1,3,18.5,INDIGO,EDU_LVL_YR_10_13,2013
1,3,18.5,INDIGO,EDU_LVL_YR_10_13,2013
1,10,24.65,WODONGA,EDU_LVL_YR_10_13,2013
1,10,24.65,WODONGA,EDU_LVL_YR_10_13,2013
1,2,4.93,WODONGA,EDU_LVL_YR_10_13,2013
1,3,7.4,WODONGA,EDU_LVL_YR_10_13,2013
1,20,49.3,WODONGA,EDU_LVL_YR_10_13,2013
1,15,36.98,WODONGA,EDU_LVL_YR_10_13,2013
1,30,12.4,WYNDHAM,EDU_LVL_YR_10_13,2013
1,17,7.03,WYNDHAM,EDU_LVL_YR_10_13,2013
1,24,9.92,WYNDHAM,EDU_LVL_YR_10_13,2013
1,14,5.79,WYNDHAM,EDU_LVL_YR_10_13,2013
1,74,30.59,WYNDHAM,EDU_LVL_YR_10_13,2013
1,33,13.64,WYNDHAM,EDU_LVL_YR_10_13,2013
1,11,11.41,YARRA,EDU_LVL_YR_10_13,2013
1,26,26.98,YARRA,EDU_LVL_YR_10_13,2013
1,3,3.11,YARRA,EDU_LVL_YR_10_13,2013
1,9,9.34,YARRA,EDU_LVL_YR_10_13,2013
1,17,17.64,YARRA,EDU_LVL_YR_10_13,2013
1,50,51.88,YARRA,EDU_LVL_YR_10_13,2013
1,36,22.93,YARRA RANGES,EDU_LVL_YR_10_13,2013
1,22,14.01,YARRA RANGES,EDU_LVL_YR_10_13,2013
1,9,5.73,YARRA RANGES,EDU_LVL_YR_10_13,2013
1,12,7.64,YARRA RANGES,EDU_LVL_YR_10_13,2013
1,26,16.56,YARRA RANGES,EDU_LVL_YR_10_13,2013
1,34,21.66,YARRA RANGES,EDU_LVL_YR_10_13,2013
1,27,25.63,BALLARAT,EDU_LVL_YR_10_13,2013
1,23,21.84,BALLARAT,EDU_LVL_YR_10_13,2013
1,88,83.55,BALLARAT,EDU_LVL_YR_10_13,2013
1,2,27.22,PYRENEES,EDU_LVL_YR_10_13,2013
1,1,13.61,PYRENEES,EDU_LVL_YR_10_13,2013
1,6,81.67,PYRENEES,EDU_LVL_YR_10_13,2013
1,12,9.28,BANYULE,EDU_LVL_YR_10_13,2013
1,1,0.77,BANYULE,EDU_LVL_YR_10_13,2013
1,15,11.6,BANYULE,EDU_LVL_YR_10_13,2013
1,37,28.61,BANYULE,EDU_LVL_YR_10_13,2013
1,13,37.99,BASS COAST,EDU_LVL_YR_10_13,2013
1,1,2.92,BASS COAST,EDU_LVL_YR_10_13,2013
1,9,26.3,BASS COAST,EDU_LVL_YR_10_13,2013
1,24,70.13,BASS COAST,EDU_LVL_YR_10_13,2013
1,10,34.34,SOUTH GIPPSLAND,EDU_LVL_YR_10_13,2013
1,1,3.43,SOUTH GIPPSLAND,EDU_LVL_YR_10_13,2013
1,14,48.07,SOUTH GIPPSLAND,EDU_LVL_YR_10_13,2013
1,17,33.75,BAW BAW,EDU_LVL_YR_10_13,2013
1,3,5.96,BAW BAW,EDU_LVL_YR_10_13,2013
1,32,63.54,BAW BAW,EDU_LVL_YR_10_13,2013
1,4,28.65,BENALLA,EDU_LVL_YR_10_13,2013
1,5,35.82,BENALLA,EDU_LVL_YR_10_13,2013
1,3,34.38,MANSFIELD,EDU_LVL_YR_10_13,2013
1,3,34.38,MANSFIELD,EDU_LVL_YR_10_13,2013
1,2,14.12,MURRINDINDI,EDU_LVL_YR_10_13,2013
1,3,21.18,MURRINDINDI,EDU_LVL_YR_10_13,2013
1,6,42.35,MURRINDINDI,EDU_LVL_YR_10_13,2013
1,54,47.53,GREATER BENDIGO,EDU_LVL_YR_10_13,2013
1,23,20.24,GREATER BENDIGO,EDU_LVL_YR_10_13,2013
1,58,51.05,GREATER BENDIGO,EDU_LVL_YR_10_13,2013
1,4,2.23,BOROONDARA,EDU_LVL_YR_10_13,2013
1,5,2.79,BOROONDARA,EDU_LVL_YR_10_13,2013
1,20,11.15,BOROONDARA,EDU_LVL_YR_10_13,2013
1,21,10.07,BRIMBANK,EDU_LVL_YR_10_13,2013
1,7,3.36,BRIMBANK,EDU_LVL_YR_10_13,2013
1,29,13.91,BRIMBANK,EDU_LVL_YR_10_13,2013
1,77,36.94,BRIMBANK,EDU_LVL_YR_10_13,2013
1,8,21.35,CAMPASPE,EDU_LVL_YR_10_13,2013
1,6,16.02,CAMPASPE,EDU_LVL_YR_10_13,2013
1,22,58.72,CAMPASPE,EDU_LVL_YR_10_13,2013
1,14,13.66,CARDINIA,EDU_LVL_YR_10_13,2013
1,10,9.75,CARDINIA,EDU_LVL_YR_10_13,2013
1,46,44.87,CARDINIA,EDU_LVL_YR_10_13,2013
1,49,14.97,CASEY,EDU_LVL_YR_10_13,2013
1,3,0.92,CASEY,EDU_LVL_YR_10_13,2013
1,37,11.3,CASEY,EDU_LVL_YR_10_13,2013
1,159,48.57,CASEY,EDU_LVL_YR_10_13,2013
1,4,30.6,CENTRAL GOLDFIELDS,EDU_LVL_YR_10_13,2013
1,5,38.25,CENTRAL GOLDFIELDS,EDU_LVL_YR_10_13,2013
1,3,22.95,CENTRAL GOLDFIELDS,EDU_LVL_YR_10_13,2013
1,1,13.32,LODDON,EDU_LVL_YR_10_13,2013
1,1,13.32,LODDON,EDU_LVL_YR_10_13,2013
1,31,19.55,DAREBIN,EDU_LVL_YR_10_13,2013
1,1,0.63,DAREBIN,EDU_LVL_YR_10_13,2013
1,14,8.83,DAREBIN,EDU_LVL_YR_10_13,2013
1,71,44.78,DAREBIN,EDU_LVL_YR_10_13,2013
1,5,10.88,EAST GIPPSLAND,EDU_LVL_YR_10_13,2013
1,15,32.64,EAST GIPPSLAND,EDU_LVL_YR_10_13,2013
1,27,58.75,EAST GIPPSLAND,EDU_LVL_YR_10_13,2013
1,77,54.72,FRANKSTON,EDU_LVL_YR_10_13,2013
1,2,1.42,FRANKSTON,EDU_LVL_YR_10_13,2013
1,25,17.77,FRANKSTON,EDU_LVL_YR_10_13,2013
1,72,51.17,FRANKSTON,EDU_LVL_YR_10_13,2013
1,35,14.3,GREATER GEELONG,EDU_LVL_YR_10_13,2013
1,45,18.38,GREATER GEELONG,EDU_LVL_YR_10_13,2013
1,119,48.61,GREATER GEELONG,EDU_LVL_YR_10_13,2013
1,4,3.85,BAYSIDE,EDU_LVL_YR_10_13,2013
1,4,3.85,BAYSIDE,EDU_LVL_YR_10_13,2013
1,9,8.65,BAYSIDE,EDU_LVL_YR_10_13,2013
1,1,0.66,GLEN EIRA,EDU_LVL_YR_10_13,2013
1,7,4.61,GLEN EIRA,EDU_LVL_YR_10_13,2013
1,12,7.91,GLEN EIRA,EDU_LVL_YR_10_13,2013
1,46,28.02,GREATER DANDENONG,EDU_LVL_YR_10_13,2013
1,24,14.62,GREATER DANDENONG,EDU_LVL_YR_10_13,2013
1,105,63.97,GREATER DANDENONG,EDU_LVL_YR_10_13,2013
1,24,36.59,GREATER SHEPPARTON,EDU_LVL_YR_10_13,2013
1,2,3.05,GREATER SHEPPARTON,EDU_LVL_YR_10_13,2013
1,24,36.59,GREATER SHEPPARTON,EDU_LVL_YR_10_13,2013
1,40,60.98,GREATER SHEPPARTON,EDU_LVL_YR_10_13,2013
1,10,10.53,HOBSONS BAY,EDU_LVL_YR_10_13,2013
1,12,12.63,HOBSONS BAY,EDU_LVL_YR_10_13,2013
1,26,27.37,HOBSONS BAY,EDU_LVL_YR_10_13,2013
1,4,70.46,HINDMARSH,EDU_LVL_YR_10_13,2013
1,1,17.61,HINDMARSH,EDU_LVL_YR_10_13,2013
1,7,123.3,HINDMARSH,EDU_LVL_YR_10_13,2013
1,5,25.21,HORSHAM,EDU_LVL_YR_10_13,2013
1,8,40.34,HORSHAM,EDU_LVL_YR_10_13,2013
1,7,35.29,HORSHAM,EDU_LVL_YR_10_13,2013
1,3,77.58,WEST WIMMERA,EDU_LVL_YR_10_13,2013
1,2,51.72,WEST WIMMERA,EDU_LVL_YR_10_13,2013
1,43,19.91,HUME,EDU_LVL_YR_10_13,2013
1,1,0.46,HUME,EDU_LVL_YR_10_13,2013
1,26,12.04,HUME,EDU_LVL_YR_10_13,2013
1,101,46.77,HUME,EDU_LVL_YR_10_13,2013
1,19,11.79,KINGSTON,EDU_LVL_YR_10_13,2013
1,3,1.86,KINGSTON,EDU_LVL_YR_10_13,2013
1,7,4.35,KINGSTON,EDU_LVL_YR_10_13,2013
1,25,15.52,KINGSTON,EDU_LVL_YR_10_13,2013
1,19,11.79,KINGSTON,EDU_LVL_YR_10_13,2013
1,3,1.86,KINGSTON,EDU_LVL_YR_10_13,2013
1,7,4.35,KINGSTON,EDU_LVL_YR_10_13,2013
1,25,15.52,KINGSTON,EDU_LVL_YR_10_13,2013
1,17,10.49,KNOX,EDU_LVL_YR_10_13,2013
1,1,0.62,KNOX,EDU_LVL_YR_10_13,2013
1,15,9.25,KNOX,EDU_LVL_YR_10_13,2013
1,57,35.16,KNOX,EDU_LVL_YR_10_13,2013
1,26,34.85,LATROBE,EDU_LVL_YR_10_13,2013
1,26,34.85,LATROBE,EDU_LVL_YR_10_13,2013
1,2,2.68,LATROBE,EDU_LVL_YR_10_13,2013
1,2,2.68,LATROBE,EDU_LVL_YR_10_13,2013
1,45,60.31,LATROBE,EDU_LVL_YR_10_13,2013
1,45,60.31,LATROBE,EDU_LVL_YR_10_13,2013
1,100,134.03,LATROBE,EDU_LVL_YR_10_13,2013
1,100,134.03,LATROBE,EDU_LVL_YR_10_13,2013
1,11,22.71,MACEDON RANGES,EDU_LVL_YR_10_13,2013
1,1,2.06,MACEDON RANGES,EDU_LVL_YR_10_13,2013
1,2,4.13,MACEDON RANGES,EDU_LVL_YR_10_13,2013
1,28,57.81,MACEDON RANGES,EDU_LVL_YR_10_13,2013
1,3,15.65,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2013
1,1,5.22,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2013
1,6,31.3,MOUNT ALEXANDER,EDU_LVL_YR_10_13,2013
1,6,4.82,MANNINGHAM,EDU_LVL_YR_10_13,2013
1,8,6.42,MANNINGHAM,EDU_LVL_YR_10_13,2013
1,10,8.03,MANNINGHAM,EDU_LVL_YR_10_13,2013
1,10,11.15,MARIBYRNONG,EDU_LVL_YR_10_13,2013
1,7,7.8,MARIBYRNONG,EDU_LVL_YR_10_13,2013
1,11,12.26,MARIBYRNONG,EDU_LVL_YR_10_13,2013
1,16,13.74,MAROONDAH,EDU_LVL_YR_10_13,2013
1,3,2.58,MAROONDAH,EDU_LVL_YR_10_13,2013
1,7,6.01,MAROONDAH,EDU_LVL_YR_10_13,2013
1,33,28.33,MAROONDAH,EDU_LVL_YR_10_13,2013
1,21,13.13,MELBOURNE,EDU_LVL_YR_10_13,2013
1,2,1.25,MELBOURNE,EDU_LVL_YR_10_13,2013
1,52,32.5,MELBOURNE,EDU_LVL_YR_10_13,2013
1,76,47.5,MELBOURNE,EDU_LVL_YR_10_13,2013
1,52,34.92,MELTON,EDU_LVL_YR_10_13,2013
1,22,14.78,MELTON,EDU_LVL_YR_10_13,2013
1,80,53.73,MELTON,EDU_LVL_YR_10_13,2013
1,16,29.05,MILDURA,EDU_LVL_YR_10_13,2013
1,27,49.03,MILDURA,EDU_LVL_YR_10_13,2013
1,25,45.4,MILDURA,EDU_LVL_YR_10_13,2013
1,3,7.01,MITCHELL,EDU_LVL_YR_10_13,2013
1,11,25.7,MITCHELL,EDU_LVL_YR_10_13,2013
1,42,98.14,MITCHELL,EDU_LVL_YR_10_13,2013
1,4,38.26,STRATHBOGIE,EDU_LVL_YR_10_13,2013
1,1,9.56,STRATHBOGIE,EDU_LVL_YR_10_13,2013
1,13,124.34,STRATHBOGIE,EDU_LVL_YR_10_13,2013
1,13,6.61,MONASH,EDU_LVL_YR_10_13,2013
1,13,6.61,MONASH,EDU_LVL_YR_10_13,2013
1,40,20.33,MONASH,EDU_LVL_YR_10_13,2013
1,3,2.39,MOONEE VALLEY,EDU_LVL_YR_10_13,2013
1,1,0.8,MOONEE VALLEY,EDU_LVL_YR_10_13,2013
1,6,4.78,MOONEE VALLEY,EDU_LVL_YR_10_13,2013
1,18,14.35,MOONEE VALLEY,EDU_LVL_YR_10_13,2013
1,3,13.35,GOLDEN PLAINS,EDU_LVL_YR_10_13,2013
1,1,4.45,GOLDEN PLAINS,EDU_LVL_YR_10_13,2013
1,2,8.9,GOLDEN PLAINS,EDU_LVL_YR_10_13,2013
1,2,12.76,HEPBURN,EDU_LVL_YR_10_13,2013
1,6,38.29,HEPBURN,EDU_LVL_YR_10_13,2013
1,10,29.92,MOORABOOL,EDU_LVL_YR_10_13,2013
1,1,2.99,MOORABOOL,EDU_LVL_YR_10_13,2013
1,8,23.94,MOORABOOL,EDU_LVL_YR_10_13,2013
